Country,Channel,Category,Market,Product,Week,Date,Spend,CPC,CTR,Clicks,Impressions,Conversions
UK,Display,C2,M2,P2,4,2024-01-22,363.5165999882286,1.2306149500381895,1.0928052967461783,295.3942660756296,27030.8230528498,10.344376342780459
UK,Display,C2,M2,P3,4,2024-01-22,276.2570690479649,1.4587003167262864,1.0224313744784532,189.3857606529898,18523.077966929206,6.632077217289954
UK,Display,C2,M2,P4,4,2024-01-22,184.88183631029545,1.3525736596282834,0.9020491024357298,136.68892262851327,15153.157656209989,4.786692972559343
UK,Display,C2,M2,P5,4,2024-01-22,160.1672141783893,1.3637551551995073,1.0767002841433908,117.44572591915006,10907.93117163412,4.112817777064375
UK,Display,C2,M3,P1,4,2024-01-22,236.04260034804707,1.3372940524114239,0.9758992636341913,176.5076274155354,18086.664678711964,6.1810994154168775
UK,Display,C2,M3,P2,4,2024-01-22,205.699290413236,1.4716138347797405,0.8795592595646786,139.77803520991188,15891.826922394335,4.894870235211503
UK,Display,C2,M3,P3,4,2024-01-22,131.16196592283134,1.305483568290232,0.9444699203318068,100.47002437159112,10637.715633791116,3.518347722436738
UK,Display,C2,M3,P4,4,2024-01-22,103.79596914727342,1.332437789860689,0.9303157827909669,77.89929851668772,8373.42544947353,2.727946183250909
UK,Display,C2,M3,P5,4,2024-01-22,68.64629829084215,1.3284725657452288,0.8907502347197539,51.67310192238247,5801.076430660696,1.8095341530668787
FR,Paid Social,C1,M1,P1,4,2024-01-22,1845.0094115290763,2.0050965840058756,1.9940572399925034,920.1598697270883,46145.108137946314,32.22296801639281
FR,Paid Social,C1,M1,P2,4,2024-01-22,1452.821832011669,2.2787138820904342,2.075316375243359,637.5621983216633,30721.205013712693,22.32671408618729
FR,Paid Social,C1,M1,P3,4,2024-01-22,935.5296468612444,2.036673013379346,1.8119584095817094,459.3420940502219,25350.587056590386,16.085645649329564
FR,Paid Social,C1,M1,P4,4,2024-01-22,706.687018398195,2.655782159390305,1.8627243903599795,266.09374413465866,14285.191384820753,9.31830488234223
FR,Paid Social,C1,M1,P5,4,2024-01-22,576.4116115331038,2.5413669735525706,2.177821634977349,226.8116401651901,10414.610476929582,7.9426895990977835
FR,Paid Social,C1,M2,P1,4,2024-01-22,1007.0313242441533,2.4464803283955048,1.755707777923281,411.6245336436459,23444.934220803607,14.414630129757484
FR,Paid Social,C1,M2,P2,4,2024-01-22,852.494831224139,2.5579087512414524,2.0315562570289143,333.27804629871576,16405.061151795235,11.671023894613615
FR,Paid Social,C1,M2,P3,4,2024-01-22,488.4103301701288,2.6758205628436356,2.1106827516303,182.52731029583228,8647.785184905095,6.391901967562696
FR,Paid Social,C1,M2,P4,4,2024-01-22,349.1137601564324,2.520567922527841,2.045099682574107,138.50599185849802,6772.579011120112,4.850324701792151
FR,Paid Social,C1,M2,P5,4,2024-01-22,263.326531619017,2.443067237846396,1.7299318547274265,107.78521668979674,6230.604771815114,3.77451756406786
FR,Paid Social,C1,M3,P1,4,2024-01-22,551.8491096458293,2.0931944327190886,1.8611845043928745,263.6396796302242,14165.155523698306,9.232366292062249
FR,Paid Social,C1,M3,P2,4,2024-01-22,356.8685170869599,2.303436988641641,1.9652558784368466,154.928708207212,7883.386072374525,5.425429834125139
FR,Paid Social,C1,M3,P3,4,2024-01-22,280.8317501979967,2.4342134361956806,1.9549339559910268,115.36858108748903,5901.405555616559,4.04007849155752
FR,Paid Social,C1,M3,P4,4,2024-01-22,184.57226005290644,2.4521332743643494,2.1711313634590272,75.27007686837572,3466.8596352666614,2.6358737859764085
FR,Paid Social,C1,M3,P5,4,2024-01-22,168.80104114974276,2.720583377587893,1.815041997130377,62.04589888342408,3418.4277268250576,2.17277788463204
FR,Paid Social,C2,M1,P1,4,2024-01-22,628.3535442037389,2.154125240806644,1.9190759909142152,291.69777703753317,15199.90758149047,10.214929436904356
FR,Paid Social,C2,M1,P2,4,2024-01-22,493.6372065837407,2.497363495672251,1.8390264526616467,197.66333873269872,10748.259680909867,6.9219487303725264
FR,Paid Social,C2,M1,P3,4,2024-01-22,356.23880737999167,2.192321855496088,1.9688375843443326,162.4938448188669,8253.2884434437,5.690352444963731
FR,Paid Social,C2,M1,P4,4,2024-01-22,237.7492219627536,2.3133209318828354,1.8789076719730127,102.77398984551922,5469.879727384252,3.5990300127862156
FR,Paid Social,C2,M1,P5,4,2024-01-22,183.8934469132288,2.7289628465821503,2.173291899172365,67.38583749630138,3100.634457891428,2.3597765538777224
FR,Paid Social,C2,M2,P1,4,2024-01-22,340.50012872045374,2.2483080729432907,2.0250922202807886,151.44727398265326,7478.537148380056,5.303513906947828
FR,Paid Social,C2,M2,P2,4,2024-01-22,247.3396224620387,2.271517374031655,1.8993090764009333,108.88740068188088,5733.000596628296,3.813114812973793
FR,Paid Social,C2,M2,P3,4,2024-01-22,170.46955104492872,2.3296763363487076,1.8957450566609684,73.17306201946703,3859.8577251916404,2.562438674720875
FR,Paid Social,C2,M2,P4,4,2024-01-22,132.64503413268218,2.030500842416868,1.7490979849133923,65.3262640240017,3734.8544556945662,2.2876525976949704
FR,Paid Social,C2,M2,P5,4,2024-01-22,106.21348820513276,2.2989276788783215,1.7292317966162565,46.20131776261695,2671.782802804299,1.6179184004422578
FR,Paid Social,C2,M3,P1,4,2024-01-22,180.00416721694802,2.464238824678077,1.8303158323123287,73.04655921102265,3990.926479543113,2.5580086880581274
FR,Paid Social,C2,M3,P2,4,2024-01-22,131.36055272086844,2.433559990137675,1.7616500539787245,53.97876084962956,3064.102358338273,1.8902757462548414
FR,Paid Social,C2,M3,P3,4,2024-01-22,94.6408195055397,2.6550595458415827,1.7789831091837733,35.64546025107738,2003.6986336217717,1.2482640934349087
FR,Paid Social,C2,M3,P4,4,2024-01-22,58.37840633006588,2.480889918361383,1.7289849144600176,23.531236068960514,1360.9856206472223,0.8240375310664145
FR,Paid Social,C2,M3,P5,4,2024-01-22,45.764040259043746,2.4177169585094984,1.8584292423068505,18.928617801174244,1018.5277636762931,0.6628589944730617
FR,Online Video,C1,M1,P1,4,2024-01-22,1518.1990347265012,1.984388294243262,1.306807017807805,765.0715533501269,58545.10596626194,26.79194888293155
FR,Online Video,C1,M1,P2,4,2024-01-22,1096.0884637598892,1.6285700700463834,1.3930717053538177,673.0373374285771,48313.18695527137,23.56901372392112
FR,Online Video,C1,M1,P3,4,2024-01-22,813.2179380557463,2.197672809135103,1.5322028622944082,370.0359465137075,24150.58447023095,12.95824438960079
FR,Online Video,C1,M1,P4,4,2024-01-22,505.6011466028086,1.6910232505716802,1.285640537470876,298.9912447578005,23256.208562463256,10.47033850744823
FR,Online Video,C1,M1,P5,4,2024-01-22,496.08255072651787,1.8510681320412559,1.6412156773426452,267.99799647540004,16329.236929379435,9.384989666464636
FR,Online Video,C1,M2,P1,4,2024-01-22,1051.8707098401042,1.777150882086215,1.3129230095621869,591.8859903472589,45081.54598833879,20.72718444238108
FR,Online Video,C1,M2,P2,4,2024-01-22,565.5122458221142,1.9463301364573808,1.2413674635211127,290.5530954021157,23405.88938733483,10.174843968128208
FR,Online Video,C1,M2,P3,4,2024-01-22,523.7574051362344,1.9357366140685692,1.4979917741153668,270.5726602109317,18062.359546047395,9.475151506740943
FR,Online Video,C1,M2,P4,4,2024-01-22,303.8649183827845,1.8112685945558638,1.255861054501934,167.763588070876,13358.451356500575,5.874892951293847
FR,Online Video,C1,M2,P5,4,2024-01-22,294.12521198601036,2.184177678388636,1.4063449843417684,134.66176076069024,9575.300673733189,4.715704034462873
FR,Online Video,C1,M3,P1,4,2024-01-22,419.1035177407902,2.0507629834476804,1.4497098164395508,204.36467847503573,14096.936928864152,7.156622142339898
FR,Online Video,C1,M3,P2,4,2024-01-22,301.5923041426802,2.133904817760536,1.6104980781592726,141.33353167044794,8775.765310566894,4.949341979031771
FR,Online Video,C1,M3,P3,4,2024-01-22,228.45926626461988,1.873246117216779,1.5783514097782725,121.9590229841548,7726.987933649558,4.270868385180181
FR,Online Video,C1,M3,P4,4,2024-01-22,153.3556506625419,1.9596436531806731,1.4144132259907511,78.25690676650945,5532.817802357086,2.7404692236219494
FR,Online Video,C1,M3,P5,4,2024-01-22,119.20698179199852,1.8480719654534672,1.5962699222062833,64.50343061329234,4040.88492277916,2.25883789326326
FR,Online Video,C2,M1,P1,4,2024-01-22,605.511490764207,1.7825530992640009,1.5660889929565052,339.6877720019768,21690.195993313577,11.895485309553706
FR,Online Video,C2,M1,P2,4,2024-01-22,378.4180866067017,1.9152823424506558,1.2875873854084927,197.57822552809915,15344.840106942846,6.918968161278161
FR,Online Video,C2,M1,P3,4,2024-01-22,260.97432139405106,1.7145803853567956,1.5026020662861064,152.2088574107557,10129.685086016249,5.330183705591447
FR,Online Video,C2,M1,P4,4,2024-01-22,176.56929191513782,1.728461034361271,1.5236522693905412,102.15404825737745,6704.55131460139,3.577320352732633
FR,Online Video,C2,M1,P5,4,2024-01-22,154.36643256791135,1.9064724509877446,1.4936576948991567,80.9696633633148,5420.898217833063,2.835466921229696
FR,Online Video,C2,M2,P1,4,2024-01-22,322.2908895735528,1.6083112446979113,1.382545783091087,200.39087001103982,14494.338810466528,7.017463820779332
FR,Online Video,C2,M2,P2,4,2024-01-22,237.0905332634667,1.867292265204989,1.2196246875996697,126.9702326097512,10410.598760479339,4.446355333482899
FR,Online Video,C2,M2,P3,4,2024-01-22,145.37444954808387,2.198020402812149,1.3705469337533591,66.13880806660924,4825.72369013898,2.3161069799803213
FR,Online Video,C2,M2,P4,4,2024-01-22,96.42290988828105,2.093609788689944,1.214922544862178,46.055817282272436,3790.8439082836385,1.6128231365878347
FR,Online Video,C2,M2,P5,4,2024-01-22,79.32487050667397,1.650076327892134,1.3098915961774233,48.07345524919224,3670.03310728018,1.683478558341882
FR,Online Video,C2,M3,P1,4,2024-01-22,140.5638480034517,1.9935341902097004,1.5792526768445756,70.50987572411074,4464.762147181725,2.4691768735488533
FR,Online Video,C2,M3,P2,4,2024-01-22,107.36305557717847,1.7352357580184663,1.4136216149659822,61.87231624351757,4376.865463040227,2.166699215003068
FR,Online Video,C2,M3,P3,4,2024-01-22,79.57112360886845,1.6707735113574635,1.2879934793684424,47.625320289055104,3697.6367545282765,1.6677853739696822
FR,Online Video,C2,M3,P4,4,2024-01-22,49.618560807156875,1.809206357675568,1.6200474685336825,27.42559498348536,1692.8883576669812,0.9604136183916605
FR,Online Video,C2,M3,P5,4,2024-01-22,43.98601523058236,2.0063000907594946,1.2791297705212836,21.92394618988989,1713.973569777461,0.7677520397400805
FR,Display,C1,M1,P1,4,2024-01-22,1449.2915537444233,1.4478440522352929,1.013056879236143,1000.999763411602,98809.82834511403,35.053890548818906
FR,Display,C1,M1,P2,4,2024-01-22,888.5897042284431,1.2197831985892091,0.8756474446812468,728.4816721989436,83193.49032807667,25.51061222736985
FR,Display,C1,M1,P3,4,2024-01-22,726.2524150830095,1.5855394212061866,0.8377265042275042,458.0475296732255,54677.454677837435,16.040311454818898
FR,Display,C1,M1,P4,4,2024-01-22,437.71183499899644,1.4149177606245025,0.9270563585594915,309.35496548280196,33369.596424913565,10.833264399393068
FR,Display,C1,M1,P5,4,2024-01-22,302.50583774037864,1.5855493011907793,0.8920623843866786,190.78929776147024,21387.438939334268,6.68122751480271
FR,Display,C1,M2,P1,4,2024-01-22,566.0979659157424,1.2844443051997403,0.9668705045386621,440.7337582673233,45583.535354366555,15.4340025724059
FR,Display,C1,M2,P2,4,2024-01-22,456.99292295374704,1.2376799697676852,0.8017086735291111,369.23351279533546,46055.82114634913,12.930144059546137
FR,Display,C1,M2,P3,4,2024-01-22,337.8322646936369,1.432186347918675,0.9205622285993529,235.88568986472444,25624.089554882943,8.260452656221732
FR,Display,C1,M2,P4,4,2024-01-22,247.02132146078313,1.40454509834848,0.8973121771474986,175.87283010794073,19599.960257647443,6.1588695247071445
FR,Display,C1,M2,P5,4,2024-01-22,192.54825639497273,1.2062524795454315,0.862663345149972,159.6251694069332,18503.76167068774,5.589894645086446
FR,Display,C1,M3,P1,4,2024-01-22,341.5473726133804,1.217709565360845,1.0294090382434256,280.48344394188064,27247.03529128665,9.822216052464364
FR,Display,C1,M3,P2,4,2024-01-22,279.03917877036,1.2421347760791113,0.8647182061549324,224.64484864610867,25978.965985348852,7.866810987005886
FR,Display,C1,M3,P3,4,2024-01-22,165.70898353738338,1.2183048659650209,0.9101685917714799,136.01602371186877,14944.04717340751,4.763128806176243
FR,Display,C1,M3,P4,4,2024-01-22,112.07208928455164,1.2790825803048729,0.8184385443281235,87.61911936744455,10705.644299704049,3.0683234227972265
FR,Display,C1,M3,P5,4,2024-01-22,86.99197705825875,1.4589912679999506,1.0397221145412556,59.62474139924853,5734.680504084117,2.0879916613441476
FR,Display,C2,M1,P1,4,2024-01-22,370.3016316987209,1.4145386789849295,1.0573289544889355,261.7826130879989,24758.861655740115,9.167333901753612
FR,Display,C2,M1,P2,4,2024-01-22,273.77804014289114,1.640896379787724,1.0937009366832708,166.84663548243591,15255.233847418172,5.8427822986758216
FR,Display,C2,M1,P3,4,2024-01-22,207.78687122595733,1.231831710307354,1.0851929821030635,168.68121634416482,15543.891190419137,5.907027265638476
FR,Display,C2,M1,P4,4,2024-01-22,135.68148612210854,1.5903370344453418,0.9461268785541065,85.31618341481298,9017.41461411552,2.987677185130442
FR,Display,C2,M1,P5,4,2024-01-22,120.07345385219331,1.4603339019630623,0.8888942267868136,82.22328721587841,9250.064263900129,2.8793674244299994
FR,Display,C2,M2,P1,4,2024-01-22,212.20898170599347,1.5944139955706573,1.0082496127313225,133.09528284091715,13200.628213520004,4.660847732239864
FR,Display,C2,M2,P2,4,2024-01-22,140.56984427449467,1.2250711246589108,1.0173817848225593,114.74423112668882,11278.384657407767,4.0182144552310195
FR,Display,C2,M2,P3,4,2024-01-22,134.15599940698746,1.2446190846397216,1.060506526875579,107.78880145954169,10163.897979685675,3.7746430986892205
FR,Display,C2,M2,P4,4,2024-01-22,70.93205597903678,1.5883926229861296,0.861896582161966,44.65650051036291,5181.190114288113,1.5638206305348201
FR,Display,C2,M2,P5,4,2024-01-22,64.46164128819329,1.4566728119013217,0.9196861013932215,44.252656301077494,4811.713065364332,1.549678458649766
FR,Display,C2,M3,P1,4,2024-01-22,116.93198477960034,1.451322210490435,1.036652992810177,80.5692794710875,7772.058734203708,2.8214459257723026
FR,Display,C2,M3,P2,4,2024-01-22,73.7763917019531,1.2058557005737314,0.8668061402766045,61.181774624319644,7058.299633733105,2.1425172209371866
FR,Display,C2,M3,P3,4,2024-01-22,50.78805688559187,1.489013761852398,0.9446542875782911,34.10852081206376,3610.6881914974547,1.1944421957236369
FR,Display,C2,M3,P4,4,2024-01-22,42.00303286277722,1.581449016646913,1.0342896477882957,26.559840007890152,2567.9305661315652,0.930095848831778
FR,Display,C2,M3,P5,4,2024-01-22,35.249944510373915,1.6482567859945654,0.9813979291814792,21.38619710830066,2179.1565350191345,0.7489206692065735
DE,Paid Social,C1,M1,P1,4,2024-01-22,1244.1607646674827,2.3247160930380213,1.7194247069780255,535.1882616520151,31126.007407014356,18.741693487542086
DE,Paid Social,C1,M1,P2,4,2024-01-22,753.251488754579,2.2335567845437763,1.895404092499426,337.24304390516636,17792.67256199978,11.809873669811513
DE,Paid Social,C1,M1,P3,4,2024-01-22,592.9474010833998,2.3035777437366836,2.1881647168153466,257.40281728958144,11763.411379021105,9.013958358466121
DE,Paid Social,C1,M1,P4,4,2024-01-22,382.1100585504017,2.1710188222332554,1.7151498172085482,176.00494967488936,10261.782843048783,6.163496203961683
DE,Paid Social,C1,M1,P5,4,2024-01-22,325.5805583883942,2.169573938550161,1.745624527974889,150.06658800758208,8596.727738563308,5.255163830532742
DE,Paid Social,C1,M2,P1,4,2024-01-22,708.6060299837849,2.325232706498899,1.8492729852605043,304.7462853946917,16479.24821395488,10.671873584641487
DE,Paid Social,C1,M2,P2,4,2024-01-22,412.6240809137574,2.5134046311626443,2.07702588532913,164.16938036868612,7904.060393675426,5.749027823241384
DE,Paid Social,C1,M2,P3,4,2024-01-22,322.8880734315518,2.495552966444375,2.1159538546241614,129.38538182645655,6114.7544188499405,4.530931153973521
DE,Paid Social,C1,M2,P4,4,2024-01-22,205.3092682343812,2.579367626196526,2.0612709547992316,79.5967453996177,3861.5372333410896,2.787388871872399
DE,Paid Social,C1,M2,P5,4,2024-01-22,179.03450424620218,2.162611016052893,1.853594810887502,82.78627220394375,4466.255069213625,2.8990825281429213
DE,Paid Social,C1,M3,P1,4,2024-01-22,312.2879368466759,2.5465297840496164,1.7575559251641821,122.63274468758041,6977.459034546776,4.294461364634797
DE,Paid Social,C1,M3,P2,4,2024-01-22,256.60943156682697,2.596440370564318,1.9546653595946504,98.83124391223924,5056.172066851096,3.4609594662598555
DE,Paid Social,C1,M3,P3,4,2024-01-22,183.23944391192464,2.421359648062928,1.9337959937688285,75.67626067383877,3913.3528519909282,2.6500978878991477
DE,Paid Social,C1,M3,P4,4,2024-01-22,111.22346576922516,2.3492530174640187,1.793811266204936,47.344183424435535,2639.3068388180504,1.6579402758569466
DE,Paid Social,C1,M3,P5,4,2024-01-22,85.23717935049189,2.118649903884737,1.7468824196564354,40.23183782946006,2303.065013234982,1.4088738992756682
DE,Paid Social,C2,M1,P1,4,2024-01-22,380.38220880526984,2.0348396382828033,1.9775023149799815,186.93473512550284,9453.072884387253,6.54624504857888
DE,Paid Social,C2,M1,P2,4,2024-01-22,255.8432892495105,2.3478741108296832,1.8168640404214054,108.96806096605474,5997.590273225979,3.815939445782327
DE,Paid Social,C2,M1,P3,4,2024-01-22,203.12398952164665,2.490726560168914,1.8679366110956872,81.55210321757333,4365.892436239408,2.8558633125663575
DE,Paid Social,C2,M1,P4,4,2024-01-22,112.57953232457484,2.1594097374111163,1.8542135340461172,52.13440060687359,2811.6718840418584,1.825688316321977
DE,Paid Social,C2,M1,P5,4,2024-01-22,110.53942120789667,2.299962203656776,1.9629893030152816,48.06140771885158,2448.378483011908,1.6830566673231409
DE,Paid Social,C2,M2,P1,4,2024-01-22,236.26361981365636,2.3732284133823605,1.6402700038625786,99.55367906493667,6069.347048382484,3.486258336146663
DE,Paid Social,C2,M2,P2,4,2024-01-22,143.6806775183302,2.7161779674891475,1.8788701827850898,52.8981087535842,2815.4211631147496,1.8524325202314706
DE,Paid Social,C2,M2,P3,4,2024-01-22,119.32784202774515,2.6580838464357743,2.161790647636665,44.89242963037148,2076.631688616529,1.5720826040660356
DE,Paid Social,C2,M2,P4,4,2024-01-22,67.40517358197614,2.655537236096386,1.6888503929032663,25.382876453678012,1502.967732390011,0.8888799034166773
DE,Paid Social,C2,M2,P5,4,2024-01-22,50.222925234907564,2.7474504041299324,2.1289536070813337,18.27982960471756,858.6297768027973,0.6401391585058211
DE,Paid Social,C2,M3,P1,4,2024-01-22,96.21818413473238,2.5800899623553413,1.719154615520298,37.29256946021202,2169.238829570051,1.3059440131006002
DE,Paid Social,C2,M3,P2,4,2024-01-22,66.32086949895664,2.1522949085449077,1.8896970254676866,30.814025176407583,1630.6330994399132,1.079072648549861
DE,Paid Social,C2,M3,P3,4,2024-01-22,53.09594641158613,2.6299155054988494,1.8945804050498587,20.189221402957106,1065.6302234069499,0.7070039206733821
DE,Paid Social,C2,M3,P4,4,2024-01-22,30.99489353451809,2.124686186402019,1.740880112782854,14.587986561443877,837.9661789647595,0.5108549501646844
DE,Paid Social,C2,M3,P5,4,2024-01-22,29.974360672412974,2.666815309767358,1.9579500686457758,11.239758734933845,574.0574754650343,0.393603761849736
DE,Online Video,C1,M1,P1,4,2024-01-22,994.6304130927974,1.803147877560782,1.576676650656919,551.6077885072239,34985.473291394126,19.316686927384904
DE,Online Video,C1,M1,P2,4,2024-01-22,733.6300333799114,1.7727667983440547,1.3092470777130893,413.8333558961037,31608.49949109391,14.491980611055862
DE,Online Video,C1,M1,P3,4,2024-01-22,503.3200094691947,1.9637337999471192,1.427576584890966,256.30765711867286,17954.039021888893,8.975607075910753
DE,Online Video,C1,M1,P4,4,2024-01-22,390.8792604910467,1.6363669278844115,1.4107776071009375,238.87017870521112,16931.809627746705,8.364966112650565
DE,Online Video,C1,M1,P5,4,2024-01-22,275.98556271458136,2.144252904762079,1.5622058677599424,128.7094269997988,8238.95426691465,4.507259973044516
DE,Online Video,C1,M2,P1,4,2024-01-22,456.7241653336085,1.8286424190192196,1.4184595876403223,249.76133145733843,17607.92719324692,8.746362083437178
DE,Online Video,C1,M2,P2,4,2024-01-22,429.09629260559666,2.073989902541264,1.2215973155928164,206.8941088285069,16936.35915760877,7.24519996023992
DE,Online Video,C1,M2,P3,4,2024-01-22,281.4602125080295,2.0263284610917762,1.3345087347802047,138.9015739118524,10408.442469635065,4.864177542230496
DE,Online Video,C1,M2,P4,4,2024-01-22,209.48230509974127,2.0224888780043915,1.5247352263383889,103.57649299235672,6793.08060856526,3.6271327741479658
DE,Online Video,C1,M2,P5,4,2024-01-22,164.7265533932869,1.9195757001341858,1.4433431461962958,85.81404389614428,5945.505344470143,3.0051117015599864
DE,Online Video,C1,M3,P1,4,2024-01-22,248.1502285402054,1.8800053062670903,1.520855468778172,131.99442986303518,8678.95947858064,4.622297093960493
DE,Online Video,C1,M3,P2,4,2024-01-22,183.19636953701155,1.9872387592810536,1.6006913183422988,92.186391132633,5759.16106224045,3.228264164459315
DE,Online Video,C1,M3,P3,4,2024-01-22,128.04766038379384,2.0149463242876893,1.216626441274717,63.54891881750767,5223.371501849366,2.2254119592720705
DE,Online Video,C1,M3,P4,4,2024-01-22,87.64397942536796,1.7414909171669695,1.2727084301522698,50.32698049780577,3954.321296652725,1.7623944884962197
DE,Online Video,C1,M3,P5,4,2024-01-22,83.96080483329322,2.0522849249770583,1.292782005099522,40.91089098373209,3164.562224903699,1.432653580167455
DE,Online Video,C2,M1,P1,4,2024-01-22,317.89666039838556,2.1619703009114515,1.446686488343628,147.04025317293465,10163.933537617208,5.14918497425784
DE,Online Video,C2,M1,P2,4,2024-01-22,259.54323820899333,2.0890585885831343,1.509373791090633,124.23932944122154,8231.183698469385,4.350722163258363
DE,Online Video,C2,M1,P3,4,2024-01-22,166.0598773687023,2.0383658013010777,1.3540492642179722,81.46716220548205,6016.55821234342,2.8528887734607684
DE,Online Video,C2,M1,P4,4,2024-01-22,125.31358742833734,2.0930265632993605,1.5914109515360193,59.87195271463645,3762.193081356417,2.096648724720969
DE,Online Video,C2,M1,P5,4,2024-01-22,100.96923534507766,1.604172950523678,1.5956389646982791,62.941614438839984,3944.602496639437,2.2041448401400134
DE,Online Video,C2,M2,P1,4,2024-01-22,167.883889924982,1.7048944279628586,1.2855548227329445,98.47172186818794,7659.861728716335,3.4483694069584327
DE,Online Video,C2,M2,P2,4,2024-01-22,127.99251286040494,1.8051875209098223,1.4393218402163206,70.9026133727626,4926.1125199146845,2.48293010612038
DE,Online Video,C2,M2,P3,4,2024-01-22,88.34849410479666,2.040110880343216,1.6452894794193074,43.305731544323436,2632.1040817454123,1.5165182142675955
DE,Online Video,C2,M2,P4,4,2024-01-22,66.64902951884804,2.1870239735113848,1.225907657815873,30.474759456723937,2485.893555067517,1.0671919430397774
DE,Online Video,C2,M2,P5,4,2024-01-22,58.6235670864519,2.0397267080061576,1.237543862139804,28.74089301098416,2322.41408892684,1.006473882120276
DE,Online Video,C2,M3,P1,4,2024-01-22,98.59029954918198,1.887395759696909,1.3879331899727267,52.23615611227943,3763.5929805314254,1.829251680150435
DE,Online Video,C2,M3,P2,4,2024-01-22,73.85831283697267,2.152631087154935,1.584575615058975,34.31071551353878,2165.293671533738,1.2015228277019105
DE,Online Video,C2,M3,P3,4,2024-01-22,46.60127861451246,1.8266194840386734,1.379365057163994,25.512307857067515,1849.5689538142574,0.8934124461942425
DE,Online Video,C2,M3,P4,4,2024-01-22,35.55437001432437,1.9850143794933792,1.2044769901931898,17.911391666290424,1487.0679815492,0.6272368745695694
DE,Online Video,C2,M3,P5,4,2024-01-22,24.860613297059764,1.6009026821112589,1.490493990629297,15.529122147683436,1041.8775416281237,0.543812464279575
DE,Display,C1,M1,P1,4,2024-01-22,648.7088222397205,1.2807117949970717,0.8881410368445163,506.52209558295175,57031.71845122463,17.737836459230262
DE,Display,C1,M1,P2,4,2024-01-22,575.6184778655098,1.332677446001799,0.8449791373226923,431.926329654965,51116.804022347715,15.125576287126954
DE,Display,C1,M1,P3,4,2024-01-22,388.73258944740576,1.3741454092910363,0.8323355523870072,282.8904327148062,33987.54647732168,9.906506103353891
DE,Display,C1,M1,P4,4,2024-01-22,217.0106809585517,1.4069192281379275,1.0606694959527674,154.24530180440254,14542.258676520969,5.401497707345411
DE,Display,C1,M1,P5,4,2024-01-22,223.4338788970245,1.5585234415293525,0.8009795736576826,143.3625397881553,17898.401470275774,5.0203955707313055
DE,Display,C1,M2,P1,4,2024-01-22,409.66980468260675,1.3259305127878962,0.9555759468569349,308.96777827462216,32333.147280535268,10.819705537030124
DE,Display,C1,M2,P2,4,2024-01-22,283.2796264806459,1.2371977133194842,0.9652462625452336,228.96876015118693,23721.279121809283,8.01822952493362
DE,Display,C1,M2,P3,4,2024-01-22,205.65171406041867,1.43461655593291,0.8347849727840486,143.34960321623112,17172.039254390646,5.019942546472078
DE,Display,C1,M2,P4,4,2024-01-22,125.20842666587748,1.6415183946657443,0.8600123284162812,76.27598147712087,8869.173028901065,2.671099438715155
DE,Display,C1,M2,P5,4,2024-01-22,106.23894236051095,1.380341312169924,1.058666663943415,76.96570509325785,7270.060323479839,2.695252787230044
DE,Display,C1,M3,P1,4,2024-01-22,227.06183461311866,1.3157359868288327,0.8350916442555486,172.57400944119473,20665.27795222256,6.043348519788837
DE,Display,C1,M3,P2,4,2024-01-22,122.69419889616141,1.5493536744529808,1.0474110922186033,79.19056889285152,7560.600558956445,2.773165025541849
DE,Display,C1,M3,P3,4,2024-01-22,93.71289570428156,1.4770125915477395,0.8579267953742438,63.447594313384435,7395.455492878901,2.221863688625788
DE,Display,C1,M3,P4,4,2024-01-22,71.1325548054069,1.2033967513019095,1.09866375313013,59.109811230960425,5380.154852888755,2.0699593835962116
DE,Display,C1,M3,P5,4,2024-01-22,55.80201581621491,1.643792297237904,0.941423503308887,33.947120880162366,3605.935135552283,1.1887901508838101
DE,Display,C2,M1,P1,4,2024-01-22,264.22113079634454,1.4200133395895018,0.9641812888507151,186.0694709197068,19298.183139552304,6.51594446522768
DE,Display,C2,M1,P2,4,2024-01-22,172.11347254149624,1.3368098418906513,0.8246821676870123,128.74940559838788,15612.00310169087,4.508659978789233
DE,Display,C2,M1,P3,4,2024-01-22,125.81613310965106,1.4992846729417626,0.8153879780522827,83.91744101724582,10291.719190869042,2.938694793023571
DE,Display,C2,M1,P4,4,2024-01-22,92.10688024708783,1.328502351546539,0.8622273442660593,69.33136410324315,8040.960955867043,2.4279067165733847
DE,Display,C2,M1,P5,4,2024-01-22,63.49134344702575,1.408594769078787,0.8482366738927408,45.07424338125913,5313.875804780252,1.578449517982343
DE,Display,C2,M2,P1,4,2024-01-22,120.85249026136164,1.4933194820968165,0.93531924587348,80.92875751655559,8652.527773121732,2.8340344442926217
DE,Display,C2,M2,P2,4,2024-01-22,103.32680962126486,1.254846912229234,0.9889844069281568,82.34216350559042,8325.931423059537,2.883530338948792
DE,Display,C2,M2,P3,4,2024-01-22,62.32366386745819,1.4102504068939967,1.017898826226165,44.19333159755849,4341.623200549723,1.5476009739789318
DE,Display,C2,M2,P4,4,2024-01-22,45.94579689917583,1.5308425845446396,0.9368146715804645,30.01340396657619,3203.77176799993,1.0510357905142087
DE,Display,C2,M2,P5,4,2024-01-22,41.15350767864057,1.632233118167639,0.913079097658601,25.213008620263693,2761.3170299174676,0.8829313221503079
